0.040000	 3.361599688e-03	 3.731369006e-03	 5.276351932e-03	 12
0.020000	 8.358060720e-04	 9.295474312e-04	 1.312678554e-03	 49
0.010000	 2.083393680e-04	 2.313693964e-04	 3.276826489e-04	 99
0.005000	 5.133820318e-05	 5.702239102e-05	 8.125467064e-05	 199
