0.020000	 2.065093267e-02	 2.372208225e-02	 3.191840502e-02	 49
0.010000	 5.280411701e-03	 5.840973760e-03	 8.161976463e-03	 99
0.005000	 1.310366653e-03	 1.453955681e-03	 2.050958674e-03	 199
0.002000	 2.088785940e-04	 2.319677871e-04	 3.283712176e-04	 499
