0.010000	 5.646791708e-02	 6.370757892e-02	 1.270412560e-01	 4
0.005000	 2.746696308e-02	 3.060987867e-02	 5.560874443e-02	 8
0.002000	 1.089387382e-02	 1.210226166e-02	 2.049633498e-02	 21
0.001333	 7.255547135e-03	 8.057286601e-03	 1.339995065e-02	 31
0.001000	 5.439074174e-03	 6.039241877e-03	 9.949903501e-03	 42
0.000500	 2.717155569e-03	 3.016198723e-03	 4.893856244e-03	 83
