x tf ts
  4.5410156250000000E-02  8.5812898065292495E+02  6.6848580759853485E+02
  4.6386718750000000E-02  8.5778841959021076E+02  6.6788568184575274E+02
  4.7363281250000000E-02  8.5744699764287645E+02  6.6728543752467885E+02
  4.8339843750000000E-02  8.5710471567626030E+02  6.6668507683079179E+02
  4.9316406250000000E-02  8.5676157456070098E+02  6.6608460195920202E+02
  5.0292968750000000E-02  8.5641757517165843E+02  6.6548401510123017E+02
  5.1269531250000000E-02  8.5607271838951624E+02  6.6488331845072298E+02
  5.2246093750000000E-02  8.5572700509964295E+02  6.6428251419804315E+02
  5.3222656250000000E-02  8.5538043619255598E+02  6.6368160453178484E+02
  5.4199218750000000E-02  8.5503301256329507E+02  6.6308059165065720E+02
  5.5175781250000000E-02  8.5468473511243963E+02  6.6247947773821761E+02
  5.6152343750000000E-02  8.5433560474487308E+02  6.6187826499294442E+02
  5.7128906250000000E-02  8.5398562237086423E+02  6.6127695560098118E+02
  5.8105468750000000E-02  8.5363478890567160E+02  6.6067555175126631E+02
  5.9082031250000000E-02  8.5328310526955102E+02  6.6007405562962504E+02
  6.0058593750000000E-02  8.5293057238719791E+02  6.5947246943078289E+02
  6.1035156250000000E-02  8.5257719118878697E+02  6.5887079533606266E+02
  6.2011718750000000E-02  8.5222296260894018E+02  6.5826903553881607E+02
  6.2988281250000000E-02  8.5186788758787520E+02  6.5766719221695007E+02
  6.3964843750000000E-02  8.5151196706972314E+02  6.5706526756509822E+02
  6.4941406250000000E-02  8.5115520200432513E+02  6.5646326376590036E+02
  6.5917968750000000E-02  8.5079759334610969E+02  6.5586118300070950E+02
  6.6894531250000000E-02  8.5043914205435055E+02  6.5525902745812209E+02
  6.7871093750000000E-02  8.5007984909345703E+02  6.5465679931602585E+02
  6.8847656250000000E-02  8.4971971543222617E+02  6.5405450076180432E+02
  6.9824218750000000E-02  8.4935874204467177E+02  6.5345213397661303E+02
  7.0800781250000000E-02  8.4899692990946676E+02  6.5284970114468456E+02
  7.1777343750000000E-02  8.4863428001051363E+02  6.5224720444043965E+02
  7.2753906250000000E-02  8.4827079333600022E+02  6.5164464604926980E+02
  7.3730468750000000E-02  8.4790647087930768E+02  6.5104202814778171E+02
  7.4707031250000000E-02  8.4754131363842816E+02  6.5043935291742775E+02
  7.5683593750000000E-02  8.4717532261649012E+02  6.4983662253334637E+02
  7.6660156250000000E-02  8.4680849882101506E+02  6.4923383917473222E+02
  7.7636718750000000E-02  8.4644084326485290E+02  6.4863100501269514E+02
  7.8613281250000000E-02  8.4607235696511361E+02  6.4802812222634395E+02
  7.9589843750000000E-02  8.4570304094388541E+02  6.4742519299048877E+02
  8.0566406250000000E-02  8.4533289622785219E+02  6.4682221948236315E+02
  8.1542968750000000E-02  8.4496192384907533E+02  6.4621920386795910E+02
  8.2519531250000000E-02  8.4459012484384971E+02  6.4561614832199996E+02
  8.3496093750000000E-02  8.4421750025324138E+02  6.4501305501674392E+02
  8.4472656250000000E-02  8.4384405112292563E+02  6.4440992612562923E+02
  8.5449218750000000E-02  8.4346977850388998E+02  6.4380676381332910E+02
  8.6425781250000000E-02  8.4309468345123935E+02  6.4320357025256078E+02
  8.7402343750000000E-02  8.4271876702534882E+02  6.4260034760688950E+02
  8.8378906250000000E-02  8.4234203029088667E+02  6.4199709804519898E+02
  8.9355468750000000E-02  8.4196447431746719E+02  6.4139382373240596E+02
  9.0332031250000000E-02  8.4158610017893955E+02  6.4079052683816781E+02
  9.1308593750000000E-02  8.4120690895459529E+02  6.4018720952015406E+02
  9.2285156250000000E-02  8.4082690172811272E+02  6.3958387394178067E+02
  9.3261718750000000E-02  8.4044607958727033E+02  6.3898052226946220E+02
  9.4238281250000000E-02  8.4006444362520767E+02  6.3837715666216434E+02
  9.5214843750000000E-02  8.3968199493926545E+02  6.3777377928322471E+02
  9.6191406250000000E-02  8.3929873463241665E+02  6.3717039228245801E+02
  9.7167968750000000E-02  8.3891466381078351E+02  6.3656699782570820E+02
  9.8144531250000000E-02  8.3852978358622545E+02  6.3596359806662485E+02
  9.9121093750000000E-02  8.3814409507474795E+02  6.3536019516207671E+02
  1.0009765625000000E-01  8.3775759939681825E+02  6.3475679126977946E+02
  1.0107421875000000E-01  8.3737029767845740E+02  6.3415338853629908E+02
  1.0205078125000000E-01  8.3698219104894486E+02  6.3354998912056283E+02
  1.0302734375000000E-01  8.3659328064304395E+02  6.3294659517263131E+02
  1.0400390625000000E-01  8.3620356760005848E+02  6.3234320884005979E+02
  1.0498046875000000E-01  8.3581305306340585E+02  6.3173983227493454E+02
  1.0595703125000000E-01  8.3542173818174058E+02  6.3113646762196322E+02
  1.0693359375000000E-01  8.3502962410733608E+02  6.3053311703250301E+02
  1.0791015625000000E-01  8.3463671199780106E+02  6.2992978265121997E+02
  1.0888671875000000E-01  8.3424300301521487E+02  6.2932646661909689E+02
  1.0986328125000000E-01  8.3384849832554698E+02  6.2872317108564425E+02
  1.1083984375000000E-01  8.3345319910025376E+02  6.2811989818602251E+02
  1.1181640625000000E-01  8.3305710651492291E+02  6.2751665006161306E+02
  1.1279296875000000E-01  8.3266022174895488E+02  6.2691342885657809E+02
  1.1376953125000000E-01  8.3226254598741048E+02  6.2631023670464174E+02
  1.1474609375000000E-01  8.3186408041880532E+02  6.2570707574636913E+02
  1.1572265625000000E-01  8.3146482623673944E+02  6.2510394811630965E+02
  1.1669921875000000E-01  8.3106478463895564E+02  6.2450085595120686E+02
  1.1767578125000000E-01  8.3066395682802113E+02  6.2389780138085143E+02
  1.1865234375000000E-01  8.3026234401106535E+02  6.2329478653581987E+02
  1.1962890625000000E-01  8.2985994739873468E+02  6.2269181355132730E+02
  1.2060546875000000E-01  8.2945676820737026E+02  6.2208888455186138E+02
  1.2158203125000000E-01  8.2905280765662530E+02  6.2148600166881329E+02
  1.2255859375000000E-01  8.2864806697122117E+02  6.2088316702738939E+02
  1.2353515625000000E-01  8.2824254738010734E+02  6.2028038275322479E+02
  1.2451171875000000E-01  8.2783625011651679E+02  6.1967765096996413E+02
  1.2548828125000000E-01  8.2742917641867984E+02  6.1907497379695405E+02
  1.2646484375000000E-01  8.2702132752840703E+02  6.1847235335735968E+02
  1.2744140625000000E-01  8.2661270469165754E+02  6.1786979177483477E+02
  1.2841796875000000E-01  8.2620330916037858E+02  6.1726729115897092E+02
  1.2939453125000000E-01  8.2579314218907768E+02  6.1666485363169841E+02
  1.3037109375000000E-01  8.2538220503750642E+02  6.1606248130680251E+02
  1.3134765625000000E-01  8.2497049896976137E+02  6.1546017629656683E+02
  1.3232421875000000E-01  8.2455802525353306E+02  6.1485794071669466E+02
  1.3330078125000000E-01  8.2414478516207669E+02  6.1425577667303696E+02
  1.3427734375000000E-01  8.2373077997190455E+02  6.1365368627696216E+02
  1.3525390625000000E-01  8.2331601096380587E+02  6.1305167163837132E+02
  1.3623046875000000E-01  8.2290047942354681E+02  6.1244973486188360E+02
  1.3720703125000000E-01  8.2248418664129144E+02  6.1184787804759992E+02
  1.3818359375000000E-01  8.2206713391044332E+02  6.1124610330295081E+02
  1.3916015625000000E-01  8.2164932252945835E+02  6.1064441272793988E+02
  1.4013671875000000E-01  8.2123075380105104E+02  6.1004280842098092E+02
  1.4111328125000000E-01  8.2081142903177772E+02  6.0944129248140098E+02
  1.4208984375000000E-01  8.2039134953222879E+02  6.0883986700808850E+02
  1.4306640625000000E-01  8.1997051661839191E+02  6.0823853409109392E+02
  1.4404296875000000E-01  8.1954893160930851E+02  6.0763729582597875E+02
  1.4501953125000000E-01  8.1912659582820709E+02  6.0703615430667980E+02
  1.4599609375000000E-01  8.1870351060369592E+02  6.0643511161835943E+02
  1.4697265625000000E-01  8.1827967726739689E+02  6.0583416985155714E+02
  1.4794921875000000E-01  8.1785509715527451E+02  6.0523333109407224E+02
  1.4892578125000000E-01  8.1742977160810915E+02  6.0463259742819946E+02
  1.4990234375000000E-01  8.1700370196951667E+02  6.0403197094285099E+02
  1.5087890625000000E-01  8.1657688958948449E+02  6.0343145371039282E+02
  1.5185546875000000E-01  8.1614933582014351E+02  6.0283104781494285E+02
  1.5283203125000000E-01  8.1572104201797868E+02  6.0223075533681958E+02
  1.5380859375000000E-01  8.1529200954487089E+02  6.0163057834739459E+02
  1.5478515625000000E-01  8.1486223976554311E+02  6.0103051892340136E+02
  1.5576171875000000E-01  8.1443173404923311E+02  6.0043057913743189E+02
  1.5673828125000000E-01  8.1400049376882419E+02  5.9983076106268209E+02
  1.5771484375000000E-01  8.1356852030258995E+02  5.9923106676339512E+02
  1.5869140625000000E-01  8.1313581503157286E+02  5.9863149830909140E+02
  1.5966796875000000E-01  8.1270237934106262E+02  5.9803205776638015E+02
  1.6064453125000000E-01  8.1226821462110684E+02  5.9743274719625379E+02
  1.6162109375000000E-01  8.1183332226484481E+02  5.9683356866286954E+02
  1.6259765625000000E-01  8.1139770367013068E+02  5.9623452422519199E+02
  1.6357421875000000E-01  8.1096136023891768E+02  5.9563561593900431E+02
  1.6455078125000000E-01  8.1052429337661295E+02  5.9503684586199211E+02
  1.6552734375000000E-01  8.1008650449240815E+02  5.9443821605066523E+02
  1.6650390625000000E-01  8.0964799500089100E+02  5.9383972855248885E+02
  1.6748046875000000E-01  8.0920876631923204E+02  5.9324138542008973E+02
  1.6845703125000000E-01  8.0876881986902947E+02  5.9264318870181353E+02
  1.6943359375000000E-01  8.0832815707508280E+02  5.9204514044804341E+02
  1.7041015625000000E-01  8.0788677936838519E+02  5.9144724269532207E+02
  1.7138671875000000E-01  8.0744468818163989E+02  5.9084949749003567E+02
  1.7236328125000000E-01  8.0700188495199404E+02  5.9025190687336999E+02
  1.7333984375000000E-01  8.0655837112089625E+02  5.8965447288369103E+02
  1.7431640625000000E-01  8.0611414813342026E+02  5.8905719755703149E+02
  1.7529296875000000E-01  8.0566921743921807E+02  5.8846008292647525E+02
  1.7626953125000000E-01  8.0522358049015668E+02  5.8786313102834811E+02
  1.7724609375000000E-01  8.0477723874422372E+02  5.8726634388864909E+02
  1.7822265625000000E-01  8.0433019366166627E+02  5.8666972353759093E+02
  1.7919921875000000E-01  8.0388244670727306E+02  5.8607327200076929E+02
  1.8017578125000000E-01  8.0343399934827676E+02  5.8547699130676301E+02
  1.8115234375000000E-01  8.0298485305879194E+02  5.8488088347046244E+02
  1.8212890625000000E-01  8.0253500931351641E+02  5.8428495051684058E+02
  1.8310546875000000E-01  8.0208446959318098E+02  5.8368919446121026E+02
  1.8408203125000000E-01  8.0163323538079862E+02  5.8309361732141497E+02
  1.8505859375000000E-01  8.0118130816406142E+02  5.8249822111045341E+02
  1.8603515625000000E-01  8.0072868943332696E+02  5.8190300784443616E+02
  1.8701171875000000E-01  8.0027538068515048E+02  5.8130797952435569E+02
  1.8798828125000000E-01  7.9982138341810060E+02  5.8071313815997451E+02
  1.8896484375000000E-01  7.9936669913380081E+02  5.8011848575903537E+02
  1.8994140625000000E-01  7.9891132933941003E+02  5.7952402432175768E+02
  1.9091796875000000E-01  7.9845527554392652E+02  5.7892975585209956E+02
  1.9189453125000000E-01  7.9799853926188018E+02  5.7833568234540280E+02
  1.9287109375000000E-01  7.9754112201063822E+02  5.7774180579841732E+02
  1.9384765625000000E-01  7.9708302531028653E+02  5.7714812820847294E+02
  1.9482421875000000E-01  7.9662425068714458E+02  5.7655465156224079E+02
  1.9580078125000000E-01  7.9616479966844611E+02  5.7596137785315182E+02
  1.9677734375000000E-01  7.9570467378724356E+02  5.7536830906582463E+02
  1.9775390625000000E-01  7.9524387457859916E+02  5.7477544718730792E+02
  1.9873046875000000E-01  7.9478240358184394E+02  5.7418279420117415E+02
  1.9970703125000000E-01  7.9432026234067291E+02  5.7359035208478804E+02
  2.0068359375000000E-01  7.9385745240169399E+02  5.7299812281706295E+02
  2.0166015625000000E-01  7.9339397531443069E+02  5.7240610837589725E+02
  2.0263671875000000E-01  7.9292983263372878E+02  5.7181431073205988E+02
  2.0361328125000000E-01  7.9246502591656179E+02  5.7122273185804102E+02
  2.0458984375000000E-01  7.9199955672345698E+02  5.7063137372401343E+02
  2.0556640625000000E-01  7.9153342661939860E+02  5.7004023829591199E+02
  2.0654296875000000E-01  7.9106663717297113E+02  5.6944932753546732E+02
  2.0751953125000000E-01  7.9059918995553562E+02  5.6885864340583896E+02
  2.0849609375000000E-01  7.9013108654258428E+02  5.6826818786559431E+02
  2.0947265625000000E-01  7.8966232851208315E+02  5.6767796287370322E+02
  2.1044921875000000E-01  7.8919291744729060E+02  5.6708797038194621E+02
  2.1142578125000000E-01  7.8872285493312165E+02  5.6649821234488809E+02
  2.1240234375000000E-01  7.8825214255895321E+02  5.6590869071118232E+02
  2.1337890625000000E-01  7.8778078191749512E+02  5.6531940742919278E+02
  2.1435546875000000E-01  7.8730877460579291E+02  5.6473036443954868E+02
  2.1533203125000000E-01  7.8683612222216220E+02  5.6414156368911119E+02
  2.1630859375000000E-01  7.8636282637062948E+02  5.6355300711460745E+02
  2.1728515625000000E-01  7.8588888865763784E+02  5.6296469665376242E+02
  2.1826171875000000E-01  7.8541431069282817E+02  5.6237663424208870E+02
  2.1923828125000000E-01  7.8493909408898242E+02  5.6178882181324798E+02
  2.2021484375000000E-01  7.8446324046389600E+02  5.6120126129428309E+02
  2.2119140625000000E-01  7.8398675143714445E+02  5.6061395461378834E+02
  2.2216796875000000E-01  7.8350962863098857E+02  5.6002690370000118E+02
  2.2314453125000000E-01  7.8303187367468604E+02  5.5944011046805144E+02
  2.2412109375000000E-01  7.8255348819723599E+02  5.5885357684102235E+02
  2.2509765625000000E-01  7.8207447383187434E+02  5.5826730473666851E+02
  2.2607421875000000E-01  7.8159483221605228E+02  5.5768129606798470E+02
  2.2705078125000000E-01  7.8111456498935422E+02  5.5709555274828062E+02
  2.2802734375000000E-01  7.8063367379586407E+02  5.5651007668534908E+02
  2.2900390625000000E-01  7.8015216028149689E+02  5.5592486978792044E+02
  2.2998046875000000E-01  7.7967002609743372E+02  5.5533993395731397E+02
  2.3095703125000000E-01  7.7918727289645130E+02  5.5475527109626341E+02
  2.3193359375000000E-01  7.7870390233442777E+02  5.5417088310565191E+02
  2.3291015625000000E-01  7.7821991607203427E+02  5.5358677187869921E+02
  2.3388671875000000E-01  7.7773531577279164E+02  5.5300293930824841E+02
  2.3486328125000000E-01  7.7725010310243204E+02  5.5241938728641048E+02
  2.3583984375000000E-01  7.7676427973015439E+02  5.5183611770199673E+02
  2.3681640625000000E-01  7.7627784732929194E+02  5.5125313243896244E+02
  2.3779296875000000E-01  7.7579080757512338E+02  5.5067043338144413E+02
  2.3876953125000000E-01  7.7530316214735876E+02  5.5008802240797991E+02
  2.3974609375000000E-01  7.7481491272753919E+02  5.4950590139766462E+02
  2.4072265625000000E-01  7.7432606100124815E+02  5.4892407222416830E+02
  2.4169921875000000E-01  7.7383660865783531E+02  5.4834253675768787E+02
  2.4267578125000000E-01  7.7334655738794572E+02  5.4776129686994341E+02
  2.4365234375000000E-01  7.7285590888684965E+02  5.4718035442564064E+02
  2.4462890625000000E-01  7.7236466485281051E+02  5.4659971128743757E+02
  2.4560546875000000E-01  7.7187282698581225E+02  5.4601936931851492E+02
  2.4658203125000000E-01  7.7138039699117144E+02  5.4543933037410011E+02
  2.4755859375000000E-01  7.7088737657543334E+02  5.4485959631068249E+02
  2.4853515625000000E-01  7.7039376744848039E+02  5.4428016898131546E+02
  2.4951171875000000E-01  7.6989957132424024E+02  5.4370105023407746E+02
  2.5048828125000000E-01  7.6940478991834902E+02  5.4312224191708833E+02
  2.5146484375000000E-01  7.6890942495080299E+02  5.4254374587276095E+02
  2.5244140625000000E-01  7.6841347814361052E+02  5.4196556394280788E+02
  2.5341796875000000E-01  7.6791695122131750E+02  5.4138769796739473E+02
  2.5439453125000000E-01  7.6741984591318408E+02  5.4081014977912241E+02
  2.5537109375000000E-01  7.6692216395101912E+02  5.4023292120970598E+02
  2.5634765625000000E-01  7.6642390706845890E+02  5.3965601408999805E+02
  2.5732421875000000E-01  7.6592507700272949E+02  5.3907943024661836E+02
  2.5830078125000000E-01  7.6542567549399826E+02  5.3850317150328237E+02
  2.5927734375000000E-01  7.6492570428469980E+02  5.3792723968213829E+02
  2.6025390625000000E-01  7.6442516512216093E+02  5.3735163659838645E+02
  2.6123046875000000E-01  7.6392405975464976E+02  5.3677636406830470E+02
  2.6220703125000000E-01  7.6342238993349133E+02  5.3620142390515502E+02
  2.6318359375000000E-01  7.6292015741398779E+02  5.3562681791619741E+02
  2.6416015625000000E-01  7.6241736395393355E+02  5.3505254790735285E+02
  2.6513671875000000E-01  7.6191401131303292E+02  5.3447861568316432E+02
  2.6611328125000000E-01  7.6141010125442688E+02  5.3390502304430584E+02
  2.6708984375000000E-01  7.6090563554552512E+02  5.3333177178476149E+02
  2.6806640625000000E-01  7.6040061595441693E+02  5.3275886370062233E+02
  2.6904296875000000E-01  7.5989504425214034E+02  5.3218630058436543E+02
  2.7001953125000000E-01  7.5938892221458195E+02  5.3161408422149395E+02
  2.7099609375000000E-01  7.5888225161837067E+02  5.3104221639843263E+02
  2.7197265625000000E-01  7.5837503424358465E+02  5.3047069889726163E+02
  2.7294921875000000E-01  7.5786727187306133E+02  5.2989953349701841E+02
  2.7392578125000000E-01  7.5735896629238539E+02  5.2932872197368920E+02
  2.7490234375000000E-01  7.5685011928917049E+02  5.2875826610151557E+02
  2.7587890625000000E-01  7.5634073265586176E+02  5.2818816764773442E+02
  2.7685546875000000E-01  7.5583080818551696E+02  5.2761842838042719E+02
  2.7783203125000000E-01  7.5532034767411301E+02  5.2704905006429271E+02
  2.7880859375000000E-01  7.5480935292173069E+02  5.2648003445791710E+02
  2.7978515625000000E-01  7.5429782572932754E+02  5.2591138332048979E+02
  2.8076171875000000E-01  7.5378576790214265E+02  5.2534309840499577E+02
  2.8173828125000000E-01  7.5327318124691760E+02  5.2477518146338173E+02
  2.8271484375000000E-01  7.5276006757301923E+02  5.2420763424446841E+02
  2.8369140625000000E-01  7.5224642869360900E+02  5.2364045849184777E+02
  2.8466796875000000E-01  7.5173226642280531E+02  5.2307365594903581E+02
  2.8564453125000000E-01  7.5121758257917668E+02  5.2250722835273575E+02
  2.8662109375000000E-01  7.5070237898242112E+02  5.2194117743944253E+02
  2.8759765625000000E-01  7.5018665745454564E+02  5.2137550494279060E+02
  2.8857421875000000E-01  7.4967041982235764E+02  5.2081021258934675E+02
  2.8955078125000000E-01  7.4915366791298641E+02  5.2024530210636078E+02
  2.9052734375000000E-01  7.4863640355683833E+02  5.1968077521659370E+02
  2.9150390625000000E-01  7.4811862858684458E+02  5.1911663363959826E+02
  2.9248046875000000E-01  7.4760034483844834E+02  5.1855287909170988E+02
  2.9345703125000000E-01  7.4708155414959356E+02  5.1798951328603789E+02
  2.9443359375000000E-01  7.4656225835884311E+02  5.1742653793595707E+02
  2.9541015625000000E-01  7.4604245931281844E+02  5.1686395474111578E+02
  2.9638671875000000E-01  7.4552215885504029E+02  5.1630176540838261E+02
  2.9736328125000000E-01  7.4500135883332723E+02  5.1573997163788067E+02
  2.9833984375000000E-01  7.4448006109793505E+02  5.1517857512646594E+02
  2.9931640625000000E-01  7.4395826750055858E+02  5.1461757756950601E+02
  3.0029296875000000E-01  7.4343597989782870E+02  5.1405698065440902E+02
  3.0126953125000000E-01  7.4291320014710095E+02  5.1349678606860630E+02
  3.0224609375000000E-01  7.4238993010783872E+02  5.1293699549647499E+02
  3.0322265625000000E-01  7.4186617164187101E+02  5.1237761061908304E+02
  3.0419921875000000E-01  7.4134192661465818E+02  5.1181863311216739E+02
  3.0517578125000000E-01  7.4081719689274530E+02  5.1126006465015030E+02
  3.0615234375000000E-01  7.4029198434543378E+02  5.1070190690345277E+02
  3.0712890625000000E-01  7.3976629084434899E+02  5.1014416153915437E+02
  3.0810546875000000E-01  7.3924011826342712E+02  5.0958683022098620E+02
  3.0908203125000000E-01  7.3871346847890345E+02  5.0902991460932242E+02
  3.1005859375000000E-01  7.3818634336847686E+02  5.0847341636242385E+02
  3.1103515625000000E-01  7.3765874481457604E+02  5.0791733713143032E+02
  3.1201171875000000E-01  7.3713067469944303E+02  5.0736167856784232E+02
  3.1298828125000000E-01  7.3660213490838009E+02  5.0680644231852648E+02
  3.1396484375000000E-01  7.3607312732892501E+02  5.0625163002695308E+02
  3.1494140625000000E-01  7.3554365384966638E+02  5.0569724333516393E+02
  3.1591796875000000E-01  7.3501371636490398E+02  5.0514328387586613E+02
  3.1689453125000000E-01  7.3448331676764428E+02  5.0458975328426550E+02
  3.1787109375000000E-01  7.3395245695423762E+02  5.0403665319016841E+02
  3.1884765625000000E-01  7.3342113882235617E+02  5.0348398522117543E+02
  3.1982421875000000E-01  7.3288936427436897E+02  5.0293175099776334E+02
  3.2080078125000000E-01  7.3235713521226148E+02  5.0237995214063221E+02
  3.2177734375000000E-01  7.3182445353990852E+02  5.0182859026747366E+02
  3.2275390625000000E-01  7.3129132116654580E+02  5.0127766698750281E+02
  3.2373046875000000E-01  7.3075774000028616E+02  5.0072718391146645E+02
  3.2470703125000000E-01  7.3022371195240976E+02  5.0017714264496419E+02
  3.2568359375000000E-01  7.2968923893627891E+02  4.9962754479010704E+02
  3.2666015625000000E-01  7.2915432286685700E+02  4.9907839194615605E+02
  3.2763671875000000E-01  7.2861896566256019E+02  4.9852968570693332E+02
  3.2861328125000000E-01  7.2808316924245560E+02  4.9798142766468322E+02
  3.2958984375000000E-01  7.2754693552810352E+02  4.9743361940748861E+02
  3.3056640625000000E-01  7.2701026644260833E+02  4.9688626252054598E+02
  3.3154296875000000E-01  7.2647316391249183E+02  4.9633935858360394E+02
  3.3251953125000000E-01  7.2593562986485927E+02  4.9579290917478318E+02
  3.3349609375000000E-01  7.2539766622926254E+02  4.9524691586802089E+02
  3.3447265625000000E-01  7.2485927493721897E+02  4.9470138023369918E+02
  3.3544921875000000E-01  7.2432045792219833E+02  4.9415630383863851E+02
  3.3642578125000000E-01  7.2378121711961080E+02  4.9361168824609035E+02
  3.3740234375000000E-01  7.2324155446679333E+02  4.9306753501572962E+02
  3.3837890625000000E-01  7.2270147190299645E+02  4.9252384570364853E+02
  3.3935546875000000E-01  7.2216097136845758E+02  4.9198062186352462E+02
  3.4033203125000000E-01  7.2162005480803714E+02  4.9143786504191348E+02
  3.4130859375000000E-01  7.2107872416574412E+02  4.9089557678528706E+02
  3.4228515625000000E-01  7.2053698138835534E+02  4.9035375863533307E+02
  3.4326171875000000E-01  7.1999482842449720E+02  4.8981241213012117E+02
  3.4423828125000000E-01  7.1945226722399798E+02  4.8927153880492767E+02
  3.4521484375000000E-01  7.1890929974040546E+02  4.8873114018890135E+02
  3.4619140625000000E-01  7.1836592792718648E+02  4.8819121781004549E+02
  3.4716796875000000E-01  7.1782215374023417E+02  4.8765177319188695E+02
  3.4814453125000000E-01  7.1727797913722497E+02  4.8711280785429898E+02
  3.4912109375000000E-01  7.1673340607760713E+02  4.8657432331349571E+02
  3.5009765625000000E-01  7.1618843652258636E+02  4.8603632108202464E+02
  3.5107421875000000E-01  7.1564307243511371E+02  4.8549880266875999E+02
  3.5205078125000000E-01  7.1509731577891853E+02  4.8496176958003582E+02
  3.5302734375000000E-01  7.1455116852230231E+02  4.8442522331508371E+02
  3.5400390625000000E-01  7.1400463263242682E+02  4.8388916537285479E+02
  3.5498046875000000E-01  7.1345771007909286E+02  4.8335359724746388E+02
  3.5595703125000000E-01  7.1291040283378084E+02  4.8281852042931939E+02
  3.5693359375000000E-01  7.1236271286963779E+02  4.8228393640511672E+02
  3.5791015625000000E-01  7.1181464216146435E+02  4.8174984665783182E+02
  3.5888671875000000E-01  7.1126619268570198E+02  4.8121625266671464E+02
  3.5986328125000000E-01  7.1071736641974508E+02  4.8068315590807515E+02
  3.6083984375000000E-01  7.1016816534461975E+02  4.8015055785210723E+02
  3.6181640625000000E-01  7.0961859144094149E+02  4.7961845996763634E+02
  3.6279296875000000E-01  7.0906864669158267E+02  4.7908686371894407E+02
  3.6376953125000000E-01  7.0851833308099060E+02  4.7855577056655403E+02
  3.6474609375000000E-01  7.0796765259464246E+02  4.7802518196781676E+02
  3.6572265625000000E-01  7.0741660722115716E+02  4.7749509937453945E+02
  3.6669921875000000E-01  7.0686519894910043E+02  4.7696552423652417E+02
  3.6767578125000000E-01  7.0631342976908854E+02  4.7643645799919972E+02
  3.6865234375000000E-01  7.0576130167324766E+02  4.7590790210420562E+02
