0.010000	 9.066983599e-02	 1.003314318e-01	 1.443463540e-01	 3
0.005000	 4.641578487e-02	 5.149790037e-02	 7.358140538e-02	 127
0.002000	 1.886566649e-02	 2.095279184e-02	 2.976245203e-02	 320
0.001333	 1.262290946e-02	 1.402322290e-02	 1.989011238e-02	 480
0.001000	 9.486050813e-03	 1.053816373e-02	 1.493512828e-02	 640
0.000667	 6.336105972e-03	 7.039378418e-03	 9.968159000e-03	 960
