0.010000	 4.258331810e-03	 4.729622932e-03	 6.687871728e-03	 44
0.005000	 1.061358816e-03	 1.178861124e-03	 1.667109970e-03	 155
0.002000	 1.696734101e-04	 1.884594647e-04	 2.665206156e-04	 444

0.001333	 7.540407750e-05	 8.375232127e-05	 1.184413304e-04	 666
0.001000	 4.241321306e-05	 4.710921579e-05	 6.662240987e-05	 444
